step,mass_sol,mass_kg,r_schwarzschild_km,r_core_km,r_core_planck,rho_coherence,time_dilation,coherence_strength,coherence_challenge,maintains_coherence,status,is_finite
403,765186915.4570818,1.5215512257789434e+39,2259856652.061679,7.391553603834599e-35,4573.259543719648,8.99478478580574e+131,3.057350014872797e+43,0.5113228895800951,8.88376753507014,True,COHERENT CORE,True
404,805029181.2296005,1.6007763759996237e+39,2377524384.638433,7.517678696743893e-35,4651.2949359747645,8.99478478580574e+131,3.162577812308209e+43,0.5104171644364307,8.905811623246494,True,COHERENT CORE,True
405,846945980.8314611,1.6841266745039354e+39,2501318919.6728134,7.645955913538624e-35,4730.661877945388,8.99478478580574e+131,3.2714273374814402e+43,0.5095134336822269,8.927855711422847,True,COHERENT CORE,True
406,891045332.482154,1.7718169122807888e+39,2631559271.626421,7.776421976786147e-35,4811.383090407236,8.994784785805745e+131,3.384023242928487e+43,0.5086116929258763,8.9498997995992,True,COHERENT CORE,True
407,937440878.766302,1.8640730642004285e+39,2768581065.6199017,7.909114235665948e-35,4893.481681829877,8.994784785805743e+131,3.5004944714732484e+43,0.5077119377854414,8.971943887775552,True,COHERENT CORE,True
408,986252179.4868804,1.9611328713442772e+39,2912737402.3278956,8.04407067666179e-35,4976.9811549921205,8.99478478580574e+131,3.6209744038905594e+43,0.5068141638886341,8.993987975951905,True,COHERENT CORE,True
409,1037605019.7669139,2.0632464536559152e+39,3064399767.907909,8.181329934436297e-35,5061.905413710272,8.99478478580574e+131,3.7456010116514747e+43,0.5059183668727937,9.016032064128257,True,COHERENT CORE,True
410,1091631734.193617,2.1706769544919817e+39,3223958991.3079715,8.320931302891091e-35,5148.278769681202,8.99478478580574e+131,3.8745170149257374e+43,0.505024542384866,9.03807615230461,True,COHERENT CORE,True
411,1148471547.8402913,2.283701218733984e+39,3391826251.4200377,8.462914746415664e-35,5236.125949442176,8.99478478580574e+131,4.007870046022374e+43,0.5041326860813824,9.060120240480963,True,COHERENT CORE,True
412,1208270935.0447783,2.4026105062084904e+39,3568434136.6745152,8.607320911328178e-35,5325.472101449448,8.99478478580574e+131,4.1458128184555833e+43,0.5032427936284383,9.082164328657315,True,COHERENT CORE,True
413,1271183996.8690302,2.5277112422541605e+39,3754237759.806486,8.754191137511493e-35,5416.342803277634,8.994784785805742e+131,4.288503301829532e+43,0.5023548607016722,9.104208416833668,True,COHERENT CORE,True
414,1337372858.2124977,2.6593258073698054e+39,3949715930.666313,8.903567470247748e-35,5508.764068941935,8.994784785805743e+131,4.436104902742327e+43,0.5014688829862451,9.12625250501002,True,COHERENT CORE,True
415,1407008085.6026864,2.7977933679783737e+39,4155372390.096939,9.055492672254872e-35,5602.7623563453,8.994784785805745e+131,4.58878665191634e+43,0.5005848561768189,9.148296593186373,True,COHERENT CORE,True
416,1480269126.73951,2.943470750447713e+39,4371737108.057542,9.210010235928492e-35,5698.364574852664,8.994784785805742e+131,4.74672339776918e+43,0.4997027759775359,9.170340681362726,True,COHERENT CORE,True
417,1557344772.926135,3.0967333606204315e+39,4599367649.338754,9.367164395792707e-35,5795.598092994426,8.994784785805742e+131,4.91009600664698e+43,0.49882263810199756,9.192384769539078,True,COHERENT CORE,True
418,1638433645.5779848,3.257976151222455e+39,4838850610.388868,9.527000141163341e-35,5894.490746301382,8.994784785805738e+131,5.079091569949317e+43,0.4979444382732444,9.214428857715431,True,COHERENT CORE,True
419,1723744708.0636199,3.427614639643266e+39,5090803130.953663,9.68956322902725e-35,5995.070845273333,8.994784785805745e+131,5.253903618382947e+43,0.49706817222373423,9.236472945891784,True,COHERENT CORE,True
420,1813497804.1964953,3.606085978710605e+39,5355874484.425319,9.85490019714143e-35,6097.367183483689,8.994784785805743e+131,5.434732343589714e+43,0.49619383569532216,9.258517034068136,True,COHERENT CORE,True
421,1907924224.765265,3.793850083218986e+39,5634747750.998675,1.0023058377355582e-34,6201.409045822337,8.994784785805742e+131,5.621784827402463e+43,0.49532142443923977,9.280561122244489,True,COHERENT CORE,True
422,2007267303.5625682,3.9913908151150597e+39,5928141577.946525,1.0194085909162065e-34,6307.226216879183,8.994784785805745e+131,5.815275278991451e+43,0.4944509342160739,9.302605210420841,True,COHERENT CORE,True
423,2111783044.4482422,4.199217230393996e+39,6236812031.550083,1.0368031753477024e-34,6414.848989470735,8.994784785805742e+131,6.015425280172879e+43,0.4935823607957468,9.324649298597194,True,COHERENT CORE,True
424,2221740781.0628915,4.4178648909201277e+39,6561554545.457064,1.0544945706656693e-34,6524.308173312189,8.99478478580574e+131,6.222464039160449e+43,0.4927156999574954,9.346693386773548,True,COHERENT CORE,True
425,2337423870.891822,4.647897244552261e+39,6903205970.488024,1.0724878414752789e-34,6635.635103837445,8.99478478580574e+131,6.436628653050463e+43,0.4918509474898505,9.368737474949901,True,COHERENT CORE,True
426,2459130425.4680514,4.8899070771304563e+39,7262646731.173675,1.0907881388011309e-34,6748.861651169715,8.994784785805746e+131,6.658164379341293e+43,0.49098809919061637,9.390781563126254,True,COHERENT CORE,True
427,2587174078.595929,5.144518040065647e+39,7640803094.579947,1.1094007015618563e-34,6864.020229245114,8.994784785805743e+131,6.887324916797814e+43,0.49012715086685055,9.412825651302606,True,COHERENT CORE,True
428,2721884794.5751853,5.4123862574689185e+39,8038649557.267909,1.1283308580698906e-34,6981.14380509196,8.994784785805743e+131,7.124372695982744e+43,0.4892680983348435,9.434869739478959,True,COHERENT CORE,True
429,2863609718.508122,5.694202016961845e+39,8457211356.539484,1.1475840275568368e-34,7100.265908268416,8.994784785805743e+131,7.369579179787443e+43,0.488410937420098,9.456913827655312,True,COHERENT CORE,True
430,3012714070.8811703,5.99069154852508e+39,8897567112.440384,1.1671657217248572e-34,7221.420640461171,8.99478478580574e+131,7.623225174306363e+43,0.48755566395730887,9.478957915831664,True,COHERENT CORE,True
431,3169582088.7261214,6.30261889596923e+39,9360851607.328648,1.1870815463245338e-34,7344.642685247896,8.994784785805738e+131,7.885601150411198e+43,0.48670227379034303,9.501002004008017,True,COHERENT CORE,True
432,3334618015.7863693,6.630787885850721e+39,9848258710.171597,1.2073372027596578e-34,7469.967318026288,8.994784785805745e+131,8.157007576392946e+43,0.48585076277221895,9.52304609218437,True,COHERENT CORE,True
433,3508247144.2397957,6.976044198906506e+39,10361044453.107048,1.227938489719398e-34,7597.430416112544,8.994784785805738e+131,8.437755262052825e+43,0.4850011267650869,9.545090180360722,True,COHERENT CORE,True
434,3690916910.662782,7.339277549345623e+39,10900530268.197014,1.2488913048383194e-34,7727.068469012125,8.994784785805745e+131,8.728165714636142e+43,0.4841533616402085,9.567134268537075,True,COHERENT CORE,True
435,3883098049.059609,7.72142397761356e+39,11468106392.714808,1.2702016463847316e-34,7858.918588865813,8.994784785805745e+131,9.028571507016634e+43,0.4833074632779366,9.589178356713427,True,COHERENT CORE,True
436,4085285803.9285655,8.123468262537834e+39,12065235451.74098,1.2918756149778415e-34,7993.018521073973,8.994784785805745e+131,9.339316658553018e+43,0.4824634275676959,9.61122244488978,True,COHERENT CORE,True
437,4298001206.490799,8.546446459070759e+39,12693456227.300234,1.3139194153342092e-34,8129.406655102129,8.994784785805742e+131,9.660757029053811e+43,0.481621250407962,9.633266533066132,True,COHERENT CORE,True
438,4521792417.370702,8.99144856816912e+39,13354387623.752285,1.3363393580440024e-34,8268.122035470902,8.994784785805743e+131,9.993260726301649e+43,0.48078092770624226,9.655310621242485,True,COHERENT CORE,True
439,4757236139.187889,9.459621345690942e+39,14049732839.655382,1.3591418613775632e-34,8409.204372933498,8.994784785805743e+131,1.0337208527603751e+44,0.47994245537905567,9.677354709418838,True,COHERENT CORE,True
440,5004939102.7009535,9.952171257547765e+39,14781283756.853191,1.3823334531227968e-34,8552.69405584389,8.994784785805745e+131,1.069299431585132e+44,0.4791058293519127,9.69939879759519,True,COHERENT CORE,True
441,5265539630.332755,1.0470367588727773e+40,15550925558.095598,1.4059207724539147e-34,8698.632161719002,8.994784785805745e+131,1.1061025530587178e+44,0.4782710455592959,9.721442885771543,True,COHERENT CORE,True
442,5539709281.1064005,1.1015545714201643e+40,16360641585.092926,1.429910571832066e-34,8847.060468998185,8.994784785805742e+131,1.1441723634598305e+44,0.47743809994464026,9.743486973947896,True,COHERENT CORE,True
443,5828154581.23084,1.1589110540140089e+40,17212518449.522533,1.4543097189383962e-34,8998.02146900332,8.994784785805743e+131,1.1835524596567485e+44,0.4766069884603129,9.765531062124248,True,COHERENT CORE,True
444,6131618844.795794,1.219254012431109e+40,18108751410.158833,1.4791251986400974e-34,9151.558378103067,8.994784785805742e+131,1.2242879390336906e+44,0.4757777070675938,9.787575150300603,True,COHERENT CORE,True
445,6450884089.267713,1.2827389484986167e+40,19051650029.98296,1.5043641149899923e-34,9307.715150084561,8.994784785805743e+131,1.2664254511355253e+44,0.4749502517366563,9.809619238476955,True,COHERENT CORE,True
446,6786773050.723316,1.3495294608171791e+40,20043644127.85134,1.5300336932602591e-34,9466.536488736363,8.994784785805743e+131,1.3100132510900146e+44,0.4741246184465473,9.831663326653308,True,COHERENT CORE,True
447,7140151304.013417,1.419797666349156e+40,21087290040.059,1.5561412820108397e-34,9628.067860645997,8.994784785805742e+131,1.3551012548687153e+44,0.47330080318516776,9.85370741482966,True,COHERENT CORE,True
448,7511929493.320984,1.4937246439583977e+40,22185277207.934555,1.5826943551931497e-34,9792.355508215906,8.994784785805743e+131,1.4017410964498635e+44,0.47247880194925296,9.875751503006013,True,COHERENT CORE,True
449,7903065678.861364,1.5715009010445457e+40,23340435108.442375,1.6097005142896862e-34,9959.446462901498,8.994784785805743e+131,1.4499861869486839e+44,0.47165861074435356,9.897795591182366,True,COHERENT CORE,True
450,8314567805.772081,1.653326864474361e+40,24555740545.65208,1.6371674904901408e-34,10129.38855867509,8.994784785805742e+131,1.4998917757828493e+44,0.47084022558481586,9.919839679358718,True,COHERENT CORE,True
451,8747496301.554434,1.7394133970751946e+40,25834325321.865078,1.6651031469046468e-34,10302.230445719559,8.994784785805745e+131,1.551515013943127e+44,0.4700236424937625,9.94188376753507,True,COHERENT CORE,True
452,9202966808.76043,1.8299823410215852e+40,27179484308.16652,1.6935154808147923e-34,10478.0216043557,8.994784785805745e+131,1.6049150194416762e+44,0.46920885750307306,9.963927855711423,True,COHERENT CORE,True
453,9682153059.967096,1.9252670895152772e+40,28594683935.200165,1.7224126259630418e-34,10656.812359207192,8.994784785805746e+131,1.6601529450129405e+44,0.46839586665336497,9.985971943887776,True,COHERENT CORE,True
454,10186289902.446886,2.025513188231856e+40,30083571126.04657,1.7518028548812238e-34,10838.653893607283,8.994784785805745e+131,1.71729204814467e+44,0.4675846659939741,10.008016032064129,True,COHERENT CORE,True
455,10716676480.328644,2.13097896808391e+40,31649982694.22445,1.7816945812587502e-34,11023.59826425131,8.994784785805745e+131,1.7763977635192694e+44,0.4667752515829354,10.030060120240481,True,COHERENT CORE,True
456,11274679582.449472,2.24193621093133e+40,33297955231.033375,1.812096362351246e-34,11211.698416099229,8.994784785805745e+131,1.837537777948428e+44,0.4659676194869643,10.052104208416834,True,COHERENT CORE,True
457,11861737164.524792,2.3586708499542614e+40,35031735507.71738,1.8430169014302779e-34,11403.00819753243,8.994784785805742e+131,1.9007821078868516e+44,0.465161765781437,10.074148296593187,True,COHERENT CORE,True
458,12479362054.713114,2.4814837064935386e+40,36855791419.25528,1.8744650502748836e-34,11597.582375769192,8.994784785805745e+131,1.9662031796138588e+44,0.4643576865503717,10.09619238476954,True,COHERENT CORE,True
459,13129145852.124653,2.6106912652574307e+40,38774823497.97974,1.9064498117056167e-34,11795.476652543173,8.994784785805742e+131,2.0338759121746616e+44,0.46355537788640966,10.118236472945892,True,COHERENT CORE,True
460,13812763028.320095,2.746626489892366e+40,40793777026.69509,1.9389803421618273e-34,11996.747680049419,8.994784785805745e+131,2.1038778031763273e+44,0.4627548358907958,10.140280561122244,True,COHERENT CORE,True
461,14531975242.368954,2.889639681019339e+40,42917854782.5091,1.9720659543229253e-34,12201.453077162485,8.99478478580574e+131,2.176289017536647e+44,0.46195605667336026,10.162324649298597,True,COHERENT CORE,True
462,15288635880.587296,3.040099378947142e+40,45152530444.219185,2.0057161197743643e-34,12409.651445931268,8.994784785805745e+131,2.2511924792875818e+44,0.4611590363524992,10.18436873747495,True,COHERENT CORE,True
463,16084694832.653618,3.198393313388674e+40,47503562697.80354,2.0399404717191263e-34,12621.402388355342,8.994784785805742e+131,2.3286739665383812e+44,0.4603637710551558,10.206412825651304,True,COHERENT CORE,True
464,16922203516.410425,3.364929402627664e+40,49977010076.365524,2.0747488077354555e-34,12836.766523447448,8.994784785805742e+131,2.4088222097071294e+44,0.459570256916802,10.228456913827657,True,COHERENT CORE,True
465,17803320164.301193,3.5401368047107995e+40,52579246572.776085,2.110151092581676e-34,13055.805504587308,8.99478478580574e+131,2.49172899313327e+44,0.458778490081419,10.25050100200401,True,COHERENT CORE,True
466,18730315385.064423,3.724467023373905e+40,55316978065.243904,2.1461574610488434e-34,13278.582037171382,8.994784785805745e+131,2.5774892601873715e+44,0.4579884667014793,10.272545090180362,True,COHERENT CORE,True
467,19705578015.018044,3.918395071552293e+40,58197259598.144066,2.1827782208620867e-34,13505.159896563886,8.994784785805742e+131,2.6662012219985913e+44,0.4572001829379271,10.294589178356714,True,COHERENT CORE,True
468,20731621274.012352,4.122420695473534e+40,61227513562.63619,2.2200238556314495e-34,13735.603946354067,8.994784785805743e+131,2.7579664699243077e+44,0.4564136349601604,10.316633266533067,True,COHERENT CORE,True
469,21811089241.915245,4.337069662487121e+40,64415548823.923515,2.257905027853089e-34,13969.980156925047,8.994784785805748e+131,2.852890091890735e+44,0.45562881894601215,10.33867735470942,True,COHERENT CORE,True
470,22946763672.31941,4.562895115949697e+40,67769580844.44249,2.2964325819616833e-34,14208.355624339496,8.994784785805745e+131,2.9510807927377356e+44,0.45484573108173143,10.360721442885772,True,COHERENT CORE,True
471,24141571161.030228,4.800479000657378e+40,71298252854.84058,2.335617547434918e-34,14450.798589547552,8.994784785805746e+131,3.0526510187056772e+44,0.4540643675619652,10.382765531062125,True,COHERENT CORE,True
472,25398590687.807293,5.050433562498417e+40,75010658127.29837,2.375471141950956e-34,14697.378457922518,8.994784785805742e+131,3.1577170862068525e+44,0.4532847245897401,10.404809619238478,True,COHERENT CORE,True
473,26721061550.79438,5.31340292619081e+40,78916363408.5941,2.4160047745997753e-34,14948.165819129872,8.99478478580574e+131,3.2663993150289626e+44,0.45250679837644314,10.42685370741483,True,COHERENT CORE,True
474,28112391714.08467,5.590064755170595e+40,83025433573.29686,2.4572300491493076e-34,15203.232467335338,8.994784785805743e+131,3.378822166123202e+44,0.45173058514180375,10.448897795591183,True,COHERENT CORE,True
475,29576166589.932568,5.881131997908321e+40,87348457560.6185,2.49915876736731e-34,15462.651421757766,8.994784785805745e+131,3.4951143841347077e+44,0.450956081113876,10.470941883767535,True,COHERENT CORE,True
476,31116158278.24363,6.187354725153911e+40,91896575661.76323,2.5418029323999125e-34,15726.496947572707,8.994784785805743e+131,3.615409144838643e+44,0.45018328252901907,10.492985971943888,True,COHERENT CORE,True
477,32736335287.152477,6.509522062844409e+40,96681508228.09305,2.5851747522078237e-34,15994.844577172684,8.994784785805742e+131,3.739844207650716e+44,0.4494121856318801,10.51503006012024,True,COHERENT CORE,True
478,34440872759.738235,6.848464225655669e+40,101715585874.08931,2.629286643061161e-34,16267.771131790223,8.994784785805745e+131,3.868562073386811e+44,0.44864278667537527,10.537074148296593,True,COHERENT CORE,True
479,36234163233.2315,7.205054656438383e+40,107011781252.9423,2.6741512330939237e-34,16545.35474348988,8.994784785805743e+131,4.001710147452374e+44,0.4478750819206716,10.559118236472946,True,COHERENT CORE,True
480,38120827958.43888,7.580212277051696e+40,112583742486.65366,2.7197813659191086e-34,16827.674877535468,8.994784785805742e+131,4.139440908648467e+44,0.4471090676371693,10.581162324649299,True,COHERENT CORE,True
481,40105728808.55496,7.974903856394729e+40,118445828336.79953,2.7661901043055184e-34,17114.812355138998,8.994784785805746e+131,4.281912083787771e+44,0.4463447401024828,10.603206412825651,True,COHERENT CORE,True
482,42193980808.05024,8.390146501738366e+40,124613145206.5888,2.8133907339173063e-34,17406.84937659779,8.994784785805746e+131,4.4292868283205045e+44,0.4455820956024237,10.625250501002004,True,COHERENT CORE,True
483,44390965313.921844,8.827010279777416e+40,131101586069.57016,2.8613967671173338e-34,17703.869544826364,8.994784785805745e+131,4.5817339131771734e+44,0.4448211304309816,10.647294589178358,True,COHERENT CORE,True
484,46702343883.2735,9.286620974157285e+40,137927871425.30182,2.9102219468354073e-34,18005.95788928979,8.994784785805743e+131,4.739427918041969e+44,0.4440618408903073,10.66933867735471,True,COHERENT CORE,True
485,49134072862.96377,9.770162986581757e+40,145109592387.5344,2.95988025050256e-34,18313.20089034564,8.994784785805743e+131,4.902549431278382e+44,0.44330422329069374,10.691382765531063,True,COHERENT CORE,True
486,51692418738.916145,1.0278882388977259e+41,152665256015.93292,3.010385894052424e-34,18625.686504001063,8.994784785805746e+131,5.071285256735739e+44,0.44254827395055873,10.713426853707416,True,COHERENT CORE,True
487,54383974284.648125,1.0814090134579425e+41,160614333008.1637,3.061753335990907e-34,18943.50418709243,8.994784785805743e+131,5.245828627673639e+44,0.44179398919642654,10.735470941883769,True,COHERENT CORE,True
488,57215675550.63264,1.1377165436216648e+41,168977307875.2444,3.113997281535296e-34,19266.744922894566,8.994784785805743e+131,5.426379428049256e+44,0.44104136536291094,10.757515030060121,True,COHERENT CORE,True
489,60194819738.272865,1.1969559320496345e+41,177775731729.45792,3.167132686823995e-34,19595.50124716703,8.99478478580574e+131,5.6131444214208675e+44,0.44029039879269605,10.779559118236474,True,COHERENT CORE,True
490,63329084004.55128,1.2592798367053008e+41,187032277820.8629,3.221174763198098e-34,19929.867274644766,8.994784785805742e+131,5.806337487729804e+44,0.4395410858365202,10.801603206412826,True,COHERENT CORE,True
491,66626545245.81163,1.3248488642493906e+41,196770799965.51624,3.2761389815560127e-34,20269.938725980817,8.994784785805746e+131,6.006179868231943e+44,0.4387934228531565,10.823647294589179,True,COHERENT CORE,True
492,70095700911.65633,1.3938319839180125e+41,207016394015.9758,3.332041076782396e-34,20615.812955148762,8.994784785805745e+131,6.212900418859252e+44,0.43804740620939653,10.845691382765532,True,COHERENT CORE,True
493,73745490902.59561,1.466406962950843e+41,217795462532.49033,3.3888970522526558e-34,20967.588977312713,8.994784785805743e+131,6.426735872301523e+44,0.43730303228003187,10.867735470941884,True,COHERENT CORE,True
494,77585320607.87843,1.5427608246914803e+41,229135782821.53232,3.44672318441432e-34,21325.36749717291,8.994784785805742e+131,6.64793110910843e+44,0.43656029744783686,10.889779559118237,True,COHERENT CORE,True
495,81625085142.87236,1.623090330540474e+41,241066578517.007,3.505536027446577e-34,21689.250937794943,8.994784785805743e+131,6.876739438122371e+44,0.43581919810355085,10.91182364729459,True,COHERENT CORE,True
496,85875194848.4518,1.7076024870030095e+41,253618594888.5994,3.5653524179993243e-34,22059.343469930947,8.994784785805746e+131,7.1134228865632286e+44,0.4350797306458607,10.933867735470942,True,COHERENT CORE,True
497,90346602118.10535,1.7965150791378895e+41,266824178071.32736,3.6261894800130834e-34,22435.751041841064,8.994784785805742e+131,7.358252500097283e+44,0.43434189148138325,10.955911823647295,True,COHERENT CORE,True
498,95050829621.89511,1.890057231782498e+41,280717358420.47186,3.68806462962115e-34,22818.58140962379,8.994784785805746e+131,7.61150865323388e+44,0.43360567702464803,10.977955911823647,True,COHERENT CORE,True
499,100000000000.0,1.98847e+41,295333938206.6878,3.750995580135409e-34,23207.94416806388,8.994784785805748e+131,7.873481370405305e+44,0.4328710836980796,11.0,True,COHERENT CORE,True
